listing_id,name,description,text
9.599686458683072e+17,"Comfy private room for 1 person, close to Metro 1","This room is located in the neighborhood of Ville-Émard (South-west part of Montreal Island). It closes to Metro station, grocery store, liquor store, pharmacy, bank(ATMs and branch), convenience store, restaurants and commercial center. Free street parking is available. Please ask us for more parking regulations in advance. It is a good choice for new arrivals, tourists and business travelers.<br />ATTENTION: We are not responsible for any parking ticket in case it happens.","Comfy private room for 1 person, close to Metro 1
This room is located in the neighborhood of Ville-Émard (South-west part of Montreal Island). It closes to Metro station, grocery store, liquor store, pharmacy, bank(ATMs and branch), convenience store, restaurants and commercial center. Free street parking is available. Please ask us for more parking regulations in advance. It is a good choice for new arrivals, tourists and business travelers.<br />ATTENTION: We are not responsible for any parking ticket in case it happens."
1.0724711924956164e+18,Nice 2 bedroom apartment in Old Port,"Welcome to our charming 2-bedroom, 1-bathroom apartment situated in the heart of Old Port, Montreal. Experience a blend of style and space, providing a cozy getaway with contemporary comforts. Delve into the historic allure of the neighborhood, all while relishing the convenience of nearby attractions. Your perfect retreat begins here!","Nice 2 bedroom apartment in Old Port
Welcome to our charming 2-bedroom, 1-bathroom apartment situated in the heart of Old Port, Montreal. Experience a blend of style and space, providing a cozy getaway with contemporary comforts. Delve into the historic allure of the neighborhood, all while relishing the convenience of nearby attractions. Your perfect retreat begins here!"
1.0333194937529308e+18,Cozy lotus in Montreal 1 bdr Wi-Fi Parking,"Welcome to this peaceful cocoon, offering equipped kitchen and bathroom, wi-fi, TV and a workspace. Extend your winter evenings in a warm atmosphere at the foot of the electric fireplace. Free street parking A two-minute walk to the St. Lawrence River, close to shopping malls, grocery stores, hospital center and 9.8 km from downtown Montreal, Eaton Centre and McGill University. Minimum stay of 6 nights. Comfort and daily maintenance assured.","Cozy lotus in Montreal 1 bdr Wi-Fi Parking
Welcome to this peaceful cocoon, offering equipped kitchen and bathroom, wi-fi, TV and a workspace. Extend your winter evenings in a warm atmosphere at the foot of the electric fireplace. Free street parking A two-minute walk to the St. Lawrence River, close to shopping malls, grocery stores, hospital center and 9.8 km from downtown Montreal, Eaton Centre and McGill University. Minimum stay of 6 nights. Comfort and daily maintenance assured."
5.768871170874354e+17,"warm and comfortable room, quick+free parking","This is an apartment with four bedrooms, <br />two bathrooms, <br />a kitchen, <br />and a laundry. <br />The listing is near the Snowdon Metro Station, <br />with many bus lines at the door. <br />It only takes one minute from Highway 15 <br />and very close to the University of Montreal. <br />Suitable for international students and tourists","warm and comfortable room, quick+free parking
This is an apartment with four bedrooms, <br />two bathrooms, <br />a kitchen, <br />and a laundry. <br />The listing is near the Snowdon Metro Station, <br />with many bus lines at the door. <br />It only takes one minute from Highway 15 <br />and very close to the University of Montreal. <br />Suitable for international students and tourists"
6.763024613590333e+17,Le Petit Chalet 2.,"Kick back and relax in this calm, stylish space.<br />Walking distance to LaSalle Hospital, pharmacies, supermarkets, conveniente stores, restaurants. <br />Convenient for nature/bike/surf lovers. We are located by the river. You can bike 🚴 by the river in summer or do ski du fond during  winter. <br />Several bus stops around the building. It takes 17 mins to get to downtown. <br />Our kitchen is fully equipped to make a nice meal. Washer and dryer included.","Le Petit Chalet 2.
Kick back and relax in this calm, stylish space.<br />Walking distance to LaSalle Hospital, pharmacies, supermarkets, conveniente stores, restaurants. <br />Convenient for nature/bike/surf lovers. We are located by the river. You can bike 🚴 by the river in summer or do ski du fond during  winter. <br />Several bus stops around the building. It takes 17 mins to get to downtown. <br />Our kitchen is fully equipped to make a nice meal. Washer and dryer included."
9.731758222196928e+17,"Comfy private room, shared bath 6","The listing is loacted in the neighborhood of Cote-Sainte-Paul ( South-west part of Montreal Island). It closes to Metro Station, grocery store, liquor store, pharmacy, bank (ATMs and branches), convenience stores and restaurants.","Comfy private room, shared bath 6
The listing is loacted in the neighborhood of Cote-Sainte-Paul ( South-west part of Montreal Island). It closes to Metro Station, grocery store, liquor store, pharmacy, bank (ATMs and branches), convenience stores and restaurants."
9.769225567829194e+17,2 chambres avec parking privé,"This spacious 2-bedroom apartment is ideally nestled in the heart of Old Rosemont, offering a convenient location just steps away from the charming Little Italy. You will be comfortably settled here and won't be short of restaurants or bars to explore, especially near Beaubien Street. Discover the delights of Rosemont Petite-Patrie! Moreover, this accommodation will serve as the perfect starting point to explore all the other treasures that Montreal and its surroundings can offer you.","2 chambres avec parking privé
This spacious 2-bedroom apartment is ideally nestled in the heart of Old Rosemont, offering a convenient location just steps away from the charming Little Italy. You will be comfortably settled here and won't be short of restaurants or bars to explore, especially near Beaubien Street. Discover the delights of Rosemont Petite-Patrie! Moreover, this accommodation will serve as the perfect starting point to explore all the other treasures that Montreal and its surroundings can offer you."
1.0172568485599754e+18,Chambre lotus blanc,"Carefully decorated, the accommodation is in a quiet area near the Botanical Garden, Maisonneuve Park and Olympic Stadium. The metro is accessible in a few minutes by an express bus line.<br /><br />The lower floor is almosta entirely dedicated to your personal use, including: bedroom with queen bed, workspace, TV lounge, coffee station and your own bathroom with laundry room. <br /><br />Several small touches will make you feel at home. We look forward to welcoming you!","Chambre lotus blanc
Carefully decorated, the accommodation is in a quiet area near the Botanical Garden, Maisonneuve Park and Olympic Stadium. The metro is accessible in a few minutes by an express bus line.<br /><br />The lower floor is almosta entirely dedicated to your personal use, including: bedroom with queen bed, workspace, TV lounge, coffee station and your own bathroom with laundry room. <br /><br />Several small touches will make you feel at home. We look forward to welcoming you!"
45813526.0,CITQ #311732: Luxurious apartment in the village,"Renovated in 2021,  not far from the Plateau and the Old Port, in the heart of the Village. Cozy and modern 4 1/2 completely renovated with luxurious materials in an old ancestral house (1st floor / 640 sq. Ft. / 60 sq. Meters).<br />1 very quiet bedroom, 1 bright office/reading area, 1 very bright kitchen / dining room / living room / entrance type open space in what was at the time an artist's studio.<br />Fully furnished, NO TV and no parking unless confirmed by the host","CITQ #311732: Luxurious apartment in the village
Renovated in 2021,  not far from the Plateau and the Old Port, in the heart of the Village. Cozy and modern 4 1/2 completely renovated with luxurious materials in an old ancestral house (1st floor / 640 sq. Ft. / 60 sq. Meters).<br />1 very quiet bedroom, 1 bright office/reading area, 1 very bright kitchen / dining room / living room / entrance type open space in what was at the time an artist's studio.<br />Fully furnished, NO TV and no parking unless confirmed by the host"
54241208.0,SUPERBE condo  au centre ville Montréal,Enjoy the stylish atmosphere of this home in the center of everything.,"SUPERBE condo  au centre ville Montréal
Enjoy the stylish atmosphere of this home in the center of everything."
5.6524443661327475e+17,Sonder at Penny Lane | Two-Bedroom Loft,"Set among the cobblestone streets of Old Montréal, Penny Lane blends sophistication and comfort. Each contemporary space features in-suite laundry, a full-size kitchen, and Chromecast streaming. This Sonder is at the center of Montréal's best retail, dining, and entertainment. Boutiques and cafes line Rue Saint-Paul, the oldest street in the city. There's something for everyone: a Ferris wheel, cinema, and science center. Experience everything that makes Montréal remarkable from Penny Lane.","Sonder at Penny Lane | Two-Bedroom Loft
Set among the cobblestone streets of Old Montréal, Penny Lane blends sophistication and comfort. Each contemporary space features in-suite laundry, a full-size kitchen, and Chromecast streaming. This Sonder is at the center of Montréal's best retail, dining, and entertainment. Boutiques and cafes line Rue Saint-Paul, the oldest street in the city. There's something for everyone: a Ferris wheel, cinema, and science center. Experience everything that makes Montréal remarkable from Penny Lane."
45657022.0,Room Across HEC 6Min Downtown 18Min Airport,"Location location<br />Modern room with double-sized bed with brick wall, comfy hotel-quality bed. The cotes des neiges area does not sleep however, located on a very quite famous jean brillant st while  steps to metro cotes des neiges &downtown. Centered location. Steps to Plateau Mont Royal, Downtown.<br />Close to all tourist attractions, schools, universities public transport,.....<br />We re called Montréal artery!<br />Invited to Come and enjoy the accessibility & the comfort of our accommodation!","Room Across HEC 6Min Downtown 18Min Airport
Location location<br />Modern room with double-sized bed with brick wall, comfy hotel-quality bed. The cotes des neiges area does not sleep however, located on a very quite famous jean brillant st while  steps to metro cotes des neiges &downtown. Centered location. Steps to Plateau Mont Royal, Downtown.<br />Close to all tourist attractions, schools, universities public transport,.....<br />We re called Montréal artery!<br />Invited to Come and enjoy the accessibility & the comfort of our accommodation!"
6.238517139519526e+17,Apartment with 3bedrms bathroom park la Fontaine,"La fontaine Park 3 bds with bathroom apartment, nice location.","Apartment with 3bedrms bathroom park la Fontaine
La fontaine Park 3 bds with bathroom apartment, nice location."
9.770944947846577e+17,appartement entier avec parking,"Relax as a family at this quiet place.<br />spacious apartment well located near the metro(blue and orange line) and Jean-Talon market, in a peaceful area <br />outdoor courtyard and parking available","appartement entier avec parking
Relax as a family at this quiet place.<br />spacious apartment well located near the metro(blue and orange line) and Jean-Talon market, in a peaceful area <br />outdoor courtyard and parking available"
9.708819292267697e+17,"Chaleureux 2 chambres, Rosemont","Simplify your life in this 2 bedroom, very well-equipped, walking distance from all amenities. <br /><br />Tranquility and comfort are waiting for you. Everything you need to cook a feast, spend long hours around the table to share a meal or play games, sit in front of a good movie where you can simply rest.<br /><br />Very high quality mattress for an angel sleep. Coffee and books are even included!","Chaleureux 2 chambres, Rosemont
Simplify your life in this 2 bedroom, very well-equipped, walking distance from all amenities. <br /><br />Tranquility and comfort are waiting for you. Everything you need to cook a feast, spend long hours around the table to share a meal or play games, sit in front of a good movie where you can simply rest.<br /><br />Very high quality mattress for an angel sleep. Coffee and books are even included!"
5.615260506920664e+17,Joli appartement tout près du jardin botanique,The whole group will appreciate this clean and bright. The calm and surrounding nature will charm you.,"Joli appartement tout près du jardin botanique
The whole group will appreciate this clean and bright. The calm and surrounding nature will charm you."
8.578437833744026e+17,For Concordia students or work,"Stay at our large and bright two bedrooms home away from home. Our space is designed to provide you with a comfortable and convenient stay. Located in a prime location, you will be within walking distance to Concordia or McGill, you will also have access to  all the best dining, shopping, and entertainment options the city has to offer","For Concordia students or work
Stay at our large and bright two bedrooms home away from home. Our space is designed to provide you with a comfortable and convenient stay. Located in a prime location, you will be within walking distance to Concordia or McGill, you will also have access to  all the best dining, shopping, and entertainment options the city has to offer"
34603324.0,Nice and lux studio,"A very nice and luxury  studio close to boulevard Alexis Nihon ( that’s completely separate and separate entrance)in very nice and quiet  area very close to YUL airport ,metro , grocery.... only 10 km to downtown .. very close to <br />Marcel- laurin park , place vertu shopping centre ....By the way there is plenty of parking space out side in the infront of our house as you see in the pic that you can park overnights for free......","Nice and lux studio
A very nice and luxury  studio close to boulevard Alexis Nihon ( that’s completely separate and separate entrance)in very nice and quiet  area very close to YUL airport ,metro , grocery.... only 10 km to downtown .. very close to <br />Marcel- laurin park , place vertu shopping centre ....By the way there is plenty of parking space out side in the infront of our house as you see in the pic that you can park overnights for free......"
45637030.0,Beatiful & comfy double room queen bed in Montreal,"Your room with lots of space to stretch and work out! Wonderful to study and work in a calm stay, for a SOHO entrepreneur. The bed is really comfortable, thought for one or 2 persons to share and enjoy. It is close to downtown and marché Jean Talon and the Petit Italie and Mile End neighborhoods. You have a desk, lamp and chair with fast wifi to study or work from home. In the closet, big mirrors and storage and hanger space for clothes, boots and shoes, as well as your suitcases. CITQ #308257","Beatiful & comfy double room queen bed in Montreal
Your room with lots of space to stretch and work out! Wonderful to study and work in a calm stay, for a SOHO entrepreneur. The bed is really comfortable, thought for one or 2 persons to share and enjoy. It is close to downtown and marché Jean Talon and the Petit Italie and Mile End neighborhoods. You have a desk, lamp and chair with fast wifi to study or work from home. In the closet, big mirrors and storage and hanger space for clothes, boots and shoes, as well as your suitcases. CITQ #308257"
7.660110243089673e+17,Glamorous Getaway | Subway | AC | Parking ($),"Take full advantage of life in the heart of the Hochelaga-Maisonneuve district.<br /><br />♣ Only 8 min walk from the metro Préfontaine<br />♣ Ultra High Speed Wi-Fi<br />♣ Parking available on request ($)<br />♣ A bedroom with one King bed and a balcony with table and chairs<br />♣ A bedroom with two Queen beds<br />♣ A Pack & Play available on request<br />♣ Completely renovated bathroom with a large shower<br />♣ Fully equipped kitchen, washer and dryer<br />♣ Modern and welcoming living room with electric fireplace and smart tv","Glamorous Getaway | Subway | AC | Parking ($)
Take full advantage of life in the heart of the Hochelaga-Maisonneuve district.<br /><br />♣ Only 8 min walk from the metro Préfontaine<br />♣ Ultra High Speed Wi-Fi<br />♣ Parking available on request ($)<br />♣ A bedroom with one King bed and a balcony with table and chairs<br />♣ A bedroom with two Queen beds<br />♣ A Pack & Play available on request<br />♣ Completely renovated bathroom with a large shower<br />♣ Fully equipped kitchen, washer and dryer<br />♣ Modern and welcoming living room with electric fireplace and smart tv"
9.11065545356633e+17,"Cozy 3&1/2 in Verdun, Long-term Rental","Quiet 3rd floor apartment in Verdun available for long term rentals! 10 minute walk from Wellington Street and two metro stations. Fully Furnished with balcony, appliances cutlery, everything you need.<br /><br />Parking space behind the building available for 50$ per month.<br /><br />High speed internet available for the price of the chosen plan.","Cozy 3&1/2 in Verdun, Long-term Rental
Quiet 3rd floor apartment in Verdun available for long term rentals! 10 minute walk from Wellington Street and two metro stations. Fully Furnished with balcony, appliances cutlery, everything you need.<br /><br />Parking space behind the building available for 50$ per month.<br /><br />High speed internet available for the price of the chosen plan."
1554643.0,15 min. Montreal airport. Water,"Bucolic place. Lachine, opposite a park & Canal Lachine. 15 minutes from Montreal & 10 min. from the airport. Back yard. Antique furnished apartment. Spacious & comfortable. boutique-hotel concept. Beautiful antique objects that decorate the apartment are for sale as well. A step back in time.","15 min. Montreal airport. Water
Bucolic place. Lachine, opposite a park & Canal Lachine. 15 minutes from Montreal & 10 min. from the airport. Back yard. Antique furnished apartment. Spacious & comfortable. boutique-hotel concept. Beautiful antique objects that decorate the apartment are for sale as well. A step back in time."
52242966.0,Lovely condo 3BDR,"Kick back and relax in this calm, stylish space.<br /><br />Pet-Friendly but ask host for more infos and applicable fees otherwise not tolerated.","Lovely condo 3BDR
Kick back and relax in this calm, stylish space.<br /><br />Pet-Friendly but ask host for more infos and applicable fees otherwise not tolerated."
1.1068520843903786e+18,"Warm & Cozy Apartment, with Parking and River View","Hello everyone,<br /><br />I am delighted to present you with a well lit beauteous 3 1/2 apartment with access to High-Speed WIFI Internet & 50"" Smart TV. You will sleep in complete comfort. Located in a lovely building. Parking included.<br /><br />You will enjoy the elegant view of the neighborhood while facing the front of the water. Close to several services (Bank, Convenience Store, Grocery Store, Pastry Shop, Pharmacy, Park, Bus Stop, …).<br /><br />Best spot in Montreal to enjoy biking/picnicking along the river 🚲.","Warm & Cozy Apartment, with Parking and River View
Hello everyone,<br /><br />I am delighted to present you with a well lit beauteous 3 1/2 apartment with access to High-Speed WIFI Internet & 50"" Smart TV. You will sleep in complete comfort. Located in a lovely building. Parking included.<br /><br />You will enjoy the elegant view of the neighborhood while facing the front of the water. Close to several services (Bank, Convenience Store, Grocery Store, Pastry Shop, Pharmacy, Park, Bus Stop, …).<br /><br />Best spot in Montreal to enjoy biking/picnicking along the river 🚲."
1.0285486564740594e+18,2bd apartment - heart of Verdun,"Nice apartment in the heart of Verdun. At one corner of the street, Wellington street elected the coolest street of the world last year by Timeout with stores, restaurants and more, on the other side of the street the river and park. 2 bedrooms and 1 office, full kitchen with dining table and living room. Large patio.","2bd apartment - heart of Verdun
Nice apartment in the heart of Verdun. At one corner of the street, Wellington street elected the coolest street of the world last year by Timeout with stores, restaurants and more, on the other side of the street the river and park. 2 bedrooms and 1 office, full kitchen with dining table and living room. Large patio."
51684961.0,Paix au coeur du centre ville,"Welcome to our lovely apartment in the heart of the city. This modern and stylish space is great for travelers looking for comfort and convenience. With a spacious bedroom and a bright living room, our home can accommodate up to 2 people. Enjoy a fully equipped kitchen to prepare delicious meals, and relax on our balcony with stunning views of the city. Looking forward to hosting you for a memorable stay!","Paix au coeur du centre ville
Welcome to our lovely apartment in the heart of the city. This modern and stylish space is great for travelers looking for comfort and convenience. With a spacious bedroom and a bright living room, our home can accommodate up to 2 people. Enjoy a fully equipped kitchen to prepare delicious meals, and relax on our balcony with stunning views of the city. Looking forward to hosting you for a memorable stay!"
5.675312914162373e+17,Charming apartment in heart of Plateau Mt-Royal,"This beautiful and bright apartment is located in what is undoubtedly the most charming neighborhood in Montreal: Le Plateau Mont-Royal.<br /><br />Perfectly nestled on the corner of Mont-Royal street, it is close to the hippest and trendiest bars and restaurants of the quartier, banks, pharmacies, and wonderful boutiques.<br /><br />However, the neighborhood is very quiet and family-friendly. One of the balconies overlooks an inviting and peaceful green park, perfect for picnics or for sunbathing with a good book.","Charming apartment in heart of Plateau Mt-Royal
This beautiful and bright apartment is located in what is undoubtedly the most charming neighborhood in Montreal: Le Plateau Mont-Royal.<br /><br />Perfectly nestled on the corner of Mont-Royal street, it is close to the hippest and trendiest bars and restaurants of the quartier, banks, pharmacies, and wonderful boutiques.<br /><br />However, the neighborhood is very quiet and family-friendly. One of the balconies overlooks an inviting and peaceful green park, perfect for picnics or for sunbathing with a good book."
